Date,BBAS3,SANB3,B3SA3,PETR4,SAPR3,BOVA1,PETZ3
2021-06-11,35.400001525878906,21.6200008392334,16.1299991607666,28.56999969482422,4.050000190734863,124.4800033569336,23.969999313354492
2021-06-14,35.619998931884766,21.600000381469727,16.31999969482422,28.75,4.179999828338623,125.1500015258789,23.600000381469727
2021-06-15,35.5,21.6200008392334,16.670000076293945,29.030000686645508,4.230000019073486,125.18000030517578,23.489999771118164
2021-06-16,35.75,22.0,16.90999984741211,29.139999389648438,4.170000076293945,124.22000122070312,23.81999969482422
2021-06-17,34.900001525878906,21.700000762939453,17.170000076293945,28.1299991607666,4.139999866485596,123.08999633789062,24.399999618530273
2021-06-18,34.849998474121094,21.389999389648438,17.3799991607666,28.31999969482422,4.010000228881836,123.2699966430664,24.649999618530273
2021-06-21,34.58000183105469,21.209999084472656,17.06999969482422,28.950000762939453,4.150000095367432,124.2300033569336,24.440000534057617
2021-06-22,33.849998474121094,21.020000457763672,16.989999771118164,29.100000381469727,4.139999866485596,123.81999969482422,24.309999465942383
2021-06-23,33.849998474121094,20.809999465942383,17.020000457763672,29.299999237060547,4.139999866485596,123.54000091552734,24.899999618530273
2021-06-24,33.91999816894531,20.809999465942383,16.989999771118164,29.649999618530273,4.170000076293945,124.52999877929688,24.450000762939453
2021-06-25,32.900001525878906,20.389999389648438,16.690000534057617,29.100000381469727,4.150000095367432,122.5,24.8700008392334
2021-06-28,32.650001525878906,20.1299991607666,16.989999771118164,29.049999237060547,4.119999885559082,122.44999694824219,25.68000030517578
2021-06-29,32.43000030517578,20.0,17.040000915527344,29.18000030517578,4.059999942779541,122.30999755859375,25.84000015258789
2021-06-30,32.130001068115234,19.610000610351562,16.81999969482422,29.43000030517578,4.070000171661377,121.80999755859375,25.760000228881836
2021-07-01,31.790000915527344,19.110000610351562,16.31999969482422,29.059999465942383,4.010000228881836,120.7300033569336,24.899999618530273
2021-07-02,32.13999938964844,19.6200008392334,16.420000076293945,29.18000030517578,4.050000190734863,122.77999877929688,25.229999542236328
2021-07-05,31.940000534057617,19.510000228881836,16.110000610351562,28.850000381469727,4.019999980926514,121.97000122070312,24.65999984741211
2021-07-06,31.459999084472656,19.239999771118164,15.920000076293945,27.670000076293945,3.9800000190734863,120.30000305175781,24.389999389648438
2021-07-07,31.8799991607666,19.309999465942383,16.270000457763672,28.049999237060547,4.03000020980835,122.27999877929688,24.420000076293945
2021-07-08,31.790000915527344,19.200000762939453,16.149999618530273,27.489999771118164,3.9700000286102295,120.66000366210938,24.8799991607666
2021-07-12,32.599998474121094,20.0,16.709999084472656,27.729999542236328,4.059999942779541,122.77999877929688,24.549999237060547
2021-07-13,32.459999084472656,20.290000915527344,16.950000762939453,27.899999618530273,4.059999942779541,123.31999969482422,24.100000381469727
2021-07-14,32.68000030517578,19.8700008392334,17.1200008392334,27.670000076293945,4.090000152587891,123.47000122070312,23.940000534057617
2021-07-15,32.18000030517578,19.799999237060547,17.0,27.079999923706055,4.010000228881836,122.80000305175781,23.959999084472656
2021-07-16,31.790000915527344,19.06999969482422,16.59000015258789,26.68000030517578,4.050000190734863,121.1500015258789,23.510000228881836
2021-07-19,31.549999237060547,19.139999389648438,16.40999984741211,26.239999771118164,4.0,119.73999786376953,23.389999389648438
2021-07-20,32.11000061035156,19.260000228881836,16.420000076293945,26.59000015258789,4.0,120.5999984741211,23.149999618530273
2021-07-21,32.43000030517578,19.399999618530273,16.350000381469727,26.959999084472656,3.930000066757202,121.12000274658203,22.899999618530273
2021-07-22,31.950000762939453,19.110000610351562,16.5,26.899999618530273,3.9600000381469727,121.43000030517578,23.399999618530273
2021-07-23,31.780000686645508,19.100000381469727,16.350000381469727,26.739999771118164,3.9200000762939453,120.19999694824219,23.579999923706055
2021-07-26,32.27000045776367,19.700000762939453,16.40999984741211,27.469999313354492,3.9200000762939453,121.19999694824219,23.09000015258789
2021-07-27,32.41999816894531,19.850000381469727,16.100000381469727,27.149999618530273,3.9100000858306885,119.76000213623047,22.479999542236328
2021-07-28,32.900001525878906,19.8799991607666,15.84000015258789,27.709999084472656,3.9100000858306885,121.44999694824219,22.3799991607666
2021-07-29,32.380001068115234,19.690000534057617,15.8100004196167,27.809999465942383,3.890000104904175,120.7300033569336,22.459999084472656
2021-07-30,31.6299991607666,19.15999984741211,15.25,26.90999984741211,3.869999885559082,117.11000061035156,22.84000015258789
2021-08-02,32.060001373291016,19.469999313354492,15.619999885559082,26.40999984741211,3.8299999237060547,117.5999984741211,23.610000610351562
2021-08-03,31.8799991607666,19.299999237060547,16.010000228881836,26.850000381469727,3.819999933242798,118.7300033569336,24.940000534057617
2021-08-04,31.40999984741211,19.200000762939453,15.9399995803833,26.280000686645508,3.7899999618530273,116.95999908447266,25.540000915527344
2021-08-05,30.850000381469727,18.84000015258789,15.710000038146973,28.350000381469727,3.7300000190734863,116.93000030517578,25.899999618530273
2021-08-06,31.790000915527344,19.530000686645508,15.899999618530273,28.389999389648438,3.7200000286102295,118.23999786376953,26.350000381469727
2021-08-09,31.5,19.700000762939453,15.770000457763672,28.190000534057617,3.7200000286102295,118.13999938964844,26.799999237060547
2021-08-10,30.700000762939453,19.549999237060547,15.510000228881836,28.280000686645508,3.75,117.56999969482422,26.239999771118164
2021-08-11,30.399999618530273,19.5,15.050000190734863,28.670000076293945,3.7300000190734863,117.26000213623047,26.0
2021-08-12,29.739999771118164,19.450000762939453,13.890000343322754,29.100000381469727,3.700000047683716,115.87000274658203,25.479999542236328
2021-08-13,29.5,19.639999389648438,14.640000343322754,29.350000381469727,3.7799999713897705,116.55999755859375,25.65999984741211
2021-08-16,29.450000762939453,19.639999389648438,13.979999542236328,28.639999389648438,3.759999990463257,114.62999725341797,25.34000015258789
2021-08-17,29.329999923706055,19.469999313354492,13.819999694824219,27.030000686645508,3.6600000858306885,113.3499984741211,26.280000686645508
2021-08-18,29.469999313354492,19.290000915527344,13.539999961853027,26.790000915527344,3.6600000858306885,112.05999755859375,25.93000030517578
2021-08-19,29.670000076293945,19.489999771118164,14.180000305175781,26.639999389648438,3.75,112.8499984741211,26.989999771118164
2021-08-20,29.709999084472656,19.209999084472656,14.199999809265137,26.600000381469727,3.890000104904175,113.6500015258789,27.90999984741211
2021-08-23,29.979999542236328,19.68000030517578,13.649999618530273,27.020000457763672,3.809999942779541,113.05000305175781,27.399999618530273
2021-08-24,30.600000381469727,19.989999771118164,13.899999618530273,27.579999923706055,3.819999933242798,115.62999725341797,27.639999389648438
2021-08-25,30.5,20.200000762939453,13.989999771118164,27.729999542236328,3.7799999713897705,116.13999938964844,28.350000381469727
2021-08-26,30.06999969482422,20.219999313354492,13.65999984741211,27.489999771118164,3.819999933242798,114.06999969482422,27.5
2021-08-27,30.530000686645508,20.399999618530273,13.9399995803833,28.489999771118164,3.7699999809265137,116.18000030517578,27.75
2021-08-30,30.239999771118164,20.469999313354492,13.699999809265137,28.299999237060547,3.7100000381469727,115.08000183105469,27.0
2021-08-31,30.43000030517578,20.420000076293945,14.069999694824219,27.190000534057617,3.7200000286102295,114.08000183105469,26.479999542236328
2021-09-01,30.459999084472656,20.459999084472656,14.430000305175781,27.040000915527344,3.740000009536743,114.80000305175781,25.65999984741211
2021-09-02,29.200000762939453,19.280000686645508,14.069999694824219,26.600000381469727,3.680000066757202,112.1500015258789,26.049999237060547
