High,Low,Open,Close,Volume,Adj Close
9.819999694824219,9.420000076293945,9.539999961853027,9.640000343322754,15124400,9.640000343322754
9.850000381469727,9.430000305175781,9.65999984741211,9.449999809265137,8865100,9.449999809265137
9.619999885559082,9.390000343322754,9.550000190734863,9.470000267028809,7112500,9.470000267028809
9.75,9.319999694824219,9.4399995803833,9.630000114440918,9757300,9.630000114440918
9.670000076293945,9.40999984741211,9.539999961853027,9.630000114440918,7257700,9.630000114440918
9.9399995803833,9.59000015258789,9.630000114440918,9.670000076293945,14265200,9.670000076293945
10.460000038146973,9.680000305175781,9.699999809265137,10.020000457763672,25031500,10.020000457763672
10.25,9.890000343322754,10.100000381469727,10.079999923706055,15297700,10.079999923706055
11.579999923706055,10.739999771118164,11.010000228881836,11.5,37144800,11.5
12.369999885559082,11.170000076293945,11.59000015258789,11.300000190734863,33704500,11.300000190734863
11.729999542236328,10.989999771118164,11.279999732971191,11.619999885559082,15216400,11.619999885559082
12.770000457763672,11.109999656677246,11.199999809265137,12.479999542236328,36289800,12.479999542236328
12.680000305175781,11.670000076293945,12.680000305175781,12.350000381469727,21373800,12.350000381469727
13.329999923706055,12.199999809265137,12.4399995803833,13.100000381469727,25174200,13.100000381469727
13.220000267028809,12.210000038146973,13.069999694824219,12.270000457763672,21108300,12.270000457763672
12.420000076293945,11.789999961853027,12.3100004196167,12.229999542236328,17922400,12.229999542236328
12.699999809265137,12.149999618530273,12.529999732971191,12.210000038146973,14282400,12.210000038146973
12.5600004196167,11.489999771118164,12.130000114440918,12.420000076293945,16942600,12.420000076293945
12.5600004196167,11.960000038146973,12.350000381469727,12.430000305175781,18422000,12.430000305175781
12.9399995803833,12.149999618530273,12.5,12.399999618530273,18129600,12.399999618530273
12.890000343322754,11.9399995803833,12.449999809265137,12.819999694824219,17275100,12.819999694824219
13.100000381469727,12.140000343322754,12.59000015258789,12.229999542236328,15305200,12.229999542236328
12.529999732971191,12.0,12.210000038146973,12.34000015258789,12879700,12.34000015258789
13.819999694824219,12.239999771118164,12.380000114440918,13.819999694824219,22790700,13.819999694824219
13.930000305175781,13.399999618530273,13.84000015258789,13.739999771118164,17259300,13.739999771118164
14.520000457763672,13.670000076293945,13.6899995803833,14.399999618530273,20211700,14.399999618530273
15.039999961853027,14.130000114440918,14.25,14.6899995803833,18097500,14.6899995803833
14.819999694824219,13.729999542236328,14.699999809265137,13.989999771118164,16058300,13.989999771118164
14.449999809265137,13.850000381469727,13.989999771118164,14.420000076293945,12532000,14.420000076293945
14.640000343322754,13.8100004196167,14.4399995803833,13.949999809265137,11713500,13.949999809265137
14.779999732971191,13.210000038146973,14.079999923706055,14.510000228881836,32306200,14.510000228881836
14.449999809265137,13.25,14.390000343322754,13.430000305175781,26564800,13.430000305175781
14.25,13.239999771118164,13.430000305175781,13.350000381469727,20498200,13.350000381469727
13.899999618530273,13.0600004196167,13.40999984741211,13.100000381469727,15319300,13.100000381469727
13.430000305175781,12.6899995803833,13.149999618530273,13.1899995803833,17606500,13.1899995803833
13.600000381469727,12.989999771118164,13.229999542236328,13.199999809265137,15257300,13.199999809265137
13.460000038146973,13.020000457763672,13.020000457763672,13.119999885559082,12730000,13.119999885559082
14.399999618530273,13.050000190734863,13.050000190734863,14.34000015258789,22870400,14.34000015258789
14.329999923706055,13.920000076293945,14.289999961853027,14.010000228881836,11130300,14.010000228881836
14.630000114440918,13.859999656677246,14.180000305175781,13.899999618530273,12566100,13.899999618530273
14.800000190734863,14.039999961853027,14.09000015258789,14.65999984741211,16144500,14.65999984741211
14.829999923706055,14.40999984741211,14.65999984741211,14.460000038146973,8787100,14.460000038146973
14.800000190734863,14.319999694824219,14.460000038146973,14.779999732971191,11077300,14.779999732971191
16.079999923706055,14.699999809265137,14.800000190734863,16.079999923706055,25160800,16.079999923706055
16.049999237060547,15.609999656677246,15.890000343322754,15.960000038146973,14495000,15.960000038146973
16.200000762939453,15.6899995803833,16.049999237060547,16.049999237060547,12885900,16.049999237060547
16.170000076293945,15.520000457763672,16.0,15.760000228881836,12321900,15.760000228881836
16.549999237060547,15.770000457763672,15.770000457763672,16.139999389648438,12623300,16.139999389648438
16.399999618530273,15.779999732971191,16.290000915527344,15.960000038146973,11090000,15.960000038146973
16.040000915527344,15.6899995803833,15.979999542236328,15.8100004196167,6742900,15.8100004196167
15.869999885559082,15.40999984741211,15.829999923706055,15.430000305175781,9175600,15.430000305175781
15.609999656677246,14.600000381469727,15.420000076293945,15.079999923706055,22820600,15.079999923706055
15.449999809265137,15.010000228881836,15.239999771118164,15.1899995803833,9187000,15.1899995803833
15.649999618530273,15.220000267028809,15.279999732971191,15.510000228881836,8034400,15.510000228881836
16.100000381469727,15.59000015258789,15.739999771118164,16.09000015258789,9187000,16.09000015258789
16.479999542236328,15.630000114440918,16.190000534057617,15.930000305175781,9566600,15.930000305175781
16.020000457763672,15.680000305175781,15.960000038146973,15.779999732971191,5425000,15.779999732971191
15.890000343322754,15.029999732971191,15.579999923706055,15.100000381469727,9184000,15.100000381469727
15.430000305175781,14.899999618530273,15.119999885559082,15.399999618530273,8924200,15.399999618530273
15.960000038146973,15.140000343322754,15.220000267028809,15.960000038146973,9626600,15.960000038146973
16.15999984741211,15.619999885559082,15.920000076293945,15.90999984741211,9983400,15.90999984741211
16.09000015258789,15.619999885559082,16.06999969482422,15.710000038146973,5881900,15.710000038146973
16.170000076293945,15.430000305175781,15.789999961853027,15.819999694824219,9041500,15.819999694824219
16.989999771118164,15.789999961853027,15.829999923706055,16.989999771118164,13266500,16.989999771118164
